deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,target,win_probability
D03156,2023-12-08,2024-03-27,rep_19,HealthTech,Europe,Enterprise,Outbound,Demo,2997,110,Lost,0,0.4379253380374773
D03157,2023-05-17,2023-07-12,rep_7,HealthTech,India,Enterprise,Partner,Negotiation,3125,56,Lost,0,0.4422609053847401
D03158,2023-01-28,2023-03-25,rep_10,SaaS,APAC,Pro,Outbound,Negotiation,11338,56,Lost,0,0.4485412512968338
D03159,2023-01-27,2023-03-08,rep_22,Ecommerce,India,Enterprise,Partner,Proposal,70468,40,Lost,0,0.48166864486941696
D03160,2024-02-27,2024-06-15,rep_11,FinTech,Europe,Pro,Referral,Proposal,5156,109,Lost,0,0.4677597235876147
D03161,2023-11-30,2024-01-30,rep_8,HealthTech,India,Core,Partner,Negotiation,4092,61,Won,1,0.4381937353350936
D03162,2023-07-30,2023-08-19,rep_6,FinTech,North America,Pro,Outbound,Proposal,13818,20,Won,1,0.4898706159165959
D03163,2023-02-14,2023-05-19,rep_12,HealthTech,North America,Core,Partner,Qualified,79757,94,Lost,0,0.4088856454642949
D03164,2023-02-12,2023-05-10,rep_11,Ecommerce,APAC,Enterprise,Inbound,Qualified,65560,87,Lost,0,0.4262754827402386
D03165,2023-05-01,2023-06-05,rep_21,EdTech,Europe,Core,Outbound,Qualified,26509,35,Won,1,0.41764162626268275
D03166,2023-12-30,2024-03-18,rep_6,Ecommerce,North America,Pro,Outbound,Demo,73838,79,Lost,0,0.48969345974067524
D03167,2023-04-17,2023-05-20,rep_20,FinTech,India,Core,Inbound,Closed,25315,33,Lost,0,0.5049958846725566
D03168,2023-07-06,2023-08-01,rep_21,EdTech,India,Pro,Inbound,Negotiation,16662,26,Won,1,0.47388021709015526
D03169,2023-06-20,2023-10-13,rep_20,Ecommerce,North America,Core,Partner,Closed,19522,115,Won,1,0.43598817798410655
D03170,2023-04-21,2023-06-07,rep_21,Ecommerce,India,Enterprise,Partner,Qualified,11174,47,Lost,0,0.4121672258923319
D03171,2023-03-05,2023-04-09,rep_4,Ecommerce,India,Pro,Partner,Demo,2629,35,Won,1,0.45918554091929886
D03172,2024-02-16,2024-03-19,rep_2,EdTech,Europe,Core,Outbound,Demo,2903,32,Lost,0,0.4582888597817649
D03173,2023-08-16,2023-09-28,rep_12,Ecommerce,North America,Core,Outbound,Negotiation,10942,43,Won,1,0.4685824671018974
D03174,2023-04-14,2023-06-11,rep_14,HealthTech,APAC,Pro,Partner,Qualified,64532,58,Won,1,0.4025252133279023
D03175,2023-06-19,2023-08-08,rep_13,Ecommerce,North America,Core,Referral,Demo,27096,50,Won,1,0.4867188140126272
D03176,2024-01-06,2024-02-22,rep_2,Ecommerce,North America,Pro,Referral,Negotiation,77229,47,Won,1,0.5074411933363706
D03177,2023-02-08,2023-05-24,rep_15,SaaS,Europe,Core,Outbound,Negotiation,3456,105,Won,1,0.43801223692119673
D03178,2023-07-06,2023-10-23,rep_9,SaaS,APAC,Enterprise,Partner,Proposal,6705,109,Lost,0,0.4113813161785969
D03179,2023-02-11,2023-06-09,rep_10,HealthTech,Europe,Core,Outbound,Closed,15750,118,Lost,0,0.43651818629786315
D03180,2023-01-17,2023-02-11,rep_11,EdTech,North America,Enterprise,Inbound,Closed,19196,25,Won,1,0.47287353167111795
D03181,2023-03-15,2023-06-22,rep_18,SaaS,North America,Pro,Inbound,Proposal,18689,99,Won,1,0.4448089301872141
D03182,2023-01-26,2023-04-20,rep_8,Ecommerce,Europe,Core,Inbound,Demo,67844,84,Won,1,0.4825121119357271
D03183,2023-06-11,2023-08-18,rep_23,FinTech,North America,Enterprise,Partner,Negotiation,5017,68,Lost,0,0.4636013165257477
D03184,2023-03-03,2023-04-30,rep_21,HealthTech,North America,Pro,Inbound,Qualified,11822,58,Lost,0,0.4075893209416223
D03185,2024-02-29,2024-06-10,rep_6,SaaS,Europe,Core,Referral,Closed,9823,102,Won,1,0.4527729603734569
D03186,2023-02-17,2023-04-22,rep_15,Ecommerce,India,Pro,Inbound,Qualified,69896,64,Lost,0,0.4483354804511943
D03187,2023-07-01,2023-09-23,rep_25,FinTech,North America,Enterprise,Partner,Qualified,3939,84,Won,1,0.41140352414450365
D03188,2024-01-05,2024-02-27,rep_7,HealthTech,North America,Pro,Outbound,Closed,69600,53,Lost,0,0.4822190957828543
D03189,2023-07-12,2023-08-24,rep_24,EdTech,North America,Pro,Partner,Proposal,98926,43,Lost,0,0.47510140368825526
D03190,2023-12-27,2024-04-03,rep_19,HealthTech,APAC,Pro,Inbound,Proposal,39561,98,Lost,0,0.4395310470479036
D03191,2023-12-06,2024-02-14,rep_13,HealthTech,North America,Pro,Partner,Proposal,20879,70,Lost,0,0.4313990684479363
D03192,2023-08-06,2023-08-31,rep_22,HealthTech,India,Core,Outbound,Closed,7908,25,Lost,0,0.46853144626847343
D03193,2024-03-01,2024-05-27,rep_1,FinTech,North America,Enterprise,Outbound,Closed,9987,87,Lost,0,0.47918101265591306
D03194,2023-08-12,2023-12-04,rep_1,SaaS,North America,Enterprise,Referral,Closed,9114,114,Won,1,0.45552494844078456
D03195,2023-01-26,2023-02-08,rep_17,FinTech,APAC,Enterprise,Referral,Demo,73243,13,Lost,0,0.5294849037535098
D03196,2023-08-27,2023-12-17,rep_15,HealthTech,India,Enterprise,Outbound,Closed,8815,112,Lost,0,0.4477224900175654
D03197,2023-02-21,2023-03-13,rep_14,FinTech,India,Pro,Outbound,Proposal,18608,20,Lost,0,0.4982786658526768
D03198,2023-11-22,2024-01-08,rep_19,HealthTech,Europe,Core,Partner,Qualified,93784,47,Lost,0,0.4245912478853028
D03199,2024-03-19,2024-07-08,rep_24,SaaS,India,Pro,Outbound,Demo,11353,111,Lost,0,0.45258239753483903
D03200,2023-06-30,2023-07-12,rep_24,SaaS,India,Enterprise,Referral,Proposal,9734,12,Won,1,0.4835175833751355
D03201,2023-04-07,2023-05-30,rep_9,SaaS,India,Pro,Referral,Negotiation,10141,53,Lost,0,0.47548675410990976
D03202,2023-08-19,2023-11-11,rep_10,HealthTech,Europe,Pro,Referral,Closed,63659,84,Won,1,0.47762225821526383
D03203,2023-11-06,2024-01-26,rep_3,SaaS,Europe,Core,Referral,Qualified,3017,81,Lost,0,0.40734427147673385
D03204,2023-05-11,2023-07-11,rep_19,FinTech,India,Enterprise,Outbound,Qualified,10436,61,Lost,0,0.4439492777339919
D03205,2023-04-18,2023-06-11,rep_16,SaaS,Europe,Core,Partner,Closed,2307,54,Won,1,0.4354730568830374
D03206,2023-11-25,2024-01-21,rep_8,EdTech,APAC,Core,Referral,Demo,19857,57,Lost,0,0.4617597761732905
D03207,2023-12-20,2024-01-17,rep_9,Ecommerce,North America,Core,Outbound,Negotiation,56276,28,Won,1,0.4929273177456172
D03208,2023-10-13,2023-11-09,rep_4,Ecommerce,Europe,Enterprise,Outbound,Proposal,17654,27,Won,1,0.4698760793913702
D03209,2024-02-14,2024-03-08,rep_17,Ecommerce,APAC,Core,Outbound,Negotiation,77736,23,Won,1,0.4934574201763592
D03210,2023-10-18,2024-01-16,rep_11,EdTech,India,Enterprise,Referral,Qualified,68958,90,Won,1,0.4433563069883775
D03211,2024-01-07,2024-03-15,rep_3,HealthTech,APAC,Core,Partner,Demo,9292,68,Lost,0,0.4249548976837604
D03212,2023-11-25,2024-01-11,rep_16,EdTech,North America,Enterprise,Outbound,Proposal,4028,47,Won,1,0.4521979563276285
D03213,2023-08-24,2023-09-20,rep_13,SaaS,APAC,Pro,Partner,Demo,24540,27,Won,1,0.4478517670679158
D03214,2023-08-02,2023-09-01,rep_14,SaaS,India,Pro,Inbound,Qualified,46144,30,Lost,0,0.4407170182658902
D03215,2024-02-17,2024-04-30,rep_8,SaaS,APAC,Pro,Inbound,Proposal,72394,73,Lost,0,0.46542410416597335
D03216,2023-01-31,2023-05-18,rep_16,EdTech,Europe,Pro,Partner,Closed,12912,107,Lost,0,0.42327365856195026
D03217,2024-03-06,2024-05-26,rep_18,SaaS,India,Enterprise,Inbound,Closed,2011,81,Won,1,0.45849141702015234
D03218,2023-04-20,2023-05-16,rep_11,HealthTech,APAC,Enterprise,Inbound,Negotiation,17604,26,Lost,0,0.45855899379190246
D03219,2023-02-21,2023-03-11,rep_12,Ecommerce,North America,Enterprise,Inbound,Negotiation,8615,18,Won,1,0.4783762646604086
D03220,2024-03-21,2024-07-13,rep_11,EdTech,APAC,Pro,Outbound,Proposal,7628,114,Won,1,0.4222975016557784
D03221,2023-01-02,2023-01-31,rep_23,HealthTech,Europe,Enterprise,Outbound,Closed,13598,29,Lost,0,0.4635027659142333
D03222,2023-10-19,2023-12-01,rep_8,EdTech,India,Pro,Inbound,Proposal,52259,43,Won,1,0.47889191588102703
D03223,2024-02-15,2024-05-11,rep_14,FinTech,Europe,Enterprise,Inbound,Qualified,26499,86,Lost,0,0.4352414231053854
D03224,2023-01-27,2023-03-31,rep_5,FinTech,APAC,Enterprise,Inbound,Proposal,4928,63,Lost,0,0.46678749166564376
D03225,2024-01-14,2024-02-12,rep_16,EdTech,India,Core,Referral,Qualified,58150,29,Won,1,0.4524871747894918
D03226,2023-09-21,2023-10-03,rep_17,EdTech,APAC,Core,Outbound,Qualified,53173,12,Lost,0,0.42861465454144954
D03227,2023-04-22,2023-07-24,rep_11,SaaS,North America,Pro,Referral,Closed,5211,93,Won,1,0.45700157340068437
D03228,2023-12-23,2024-04-05,rep_4,EdTech,India,Enterprise,Outbound,Closed,77572,104,Lost,0,0.4821714030726935
D03229,2023-10-17,2023-10-31,rep_3,SaaS,North America,Enterprise,Inbound,Demo,3455,14,Lost,0,0.4733588105752334
D03230,2023-11-30,2024-01-12,rep_10,FinTech,APAC,Core,Inbound,Qualified,55433,43,Won,1,0.4497810882043885
D03231,2023-04-21,2023-08-10,rep_7,SaaS,North America,Pro,Outbound,Closed,72005,111,Lost,0,0.471463480040669
D03232,2023-07-31,2023-09-17,rep_10,FinTech,Europe,Core,Partner,Negotiation,2988,48,Won,1,0.4618718494042929
D03233,2023-12-26,2024-02-10,rep_12,SaaS,APAC,Enterprise,Inbound,Negotiation,16413,46,Won,1,0.4568981596563465
D03234,2023-12-20,2024-03-05,rep_15,EdTech,North America,Pro,Partner,Negotiation,3528,76,Won,1,0.4298441453914528
D03235,2023-05-20,2023-08-23,rep_18,FinTech,North America,Core,Outbound,Qualified,3013,95,Lost,0,0.4220471670962121
D03236,2023-02-01,2023-04-15,rep_18,HealthTech,Europe,Pro,Outbound,Negotiation,11567,73,Won,1,0.44648330370940514
D03237,2023-10-06,2023-11-14,rep_13,HealthTech,India,Pro,Inbound,Proposal,2101,39,Lost,0,0.4560119092001184
D03238,2023-11-19,2023-12-27,rep_25,EdTech,Europe,Core,Referral,Demo,8164,38,Lost,0,0.46897565889037696
D03239,2023-08-14,2023-12-01,rep_25,HealthTech,Europe,Enterprise,Referral,Proposal,5671,109,Won,1,0.4405655344231704
D03240,2023-11-24,2024-02-29,rep_2,SaaS,India,Pro,Outbound,Proposal,19605,97,Lost,0,0.45132201128825816
D03241,2023-02-08,2023-02-20,rep_1,HealthTech,Europe,Enterprise,Inbound,Qualified,58287,12,Won,1,0.4397994533971958
D03242,2024-02-10,2024-04-04,rep_5,EdTech,India,Core,Partner,Negotiation,98426,54,Lost,0,0.4836073324057575
D03243,2023-05-22,2023-06-21,rep_19,HealthTech,Europe,Pro,Referral,Closed,77261,30,Won,1,0.4988691763306392
D03244,2024-01-21,2024-04-29,rep_11,HealthTech,Europe,Enterprise,Inbound,Closed,50662,99,Lost,0,0.46094500140893546
D03245,2024-02-17,2024-05-04,rep_22,HealthTech,India,Enterprise,Referral,Demo,17446,77,Won,1,0.4730498241706217
D03246,2023-09-22,2023-10-01,rep_12,Ecommerce,Europe,Core,Partner,Demo,43677,9,Lost,0,0.4746370157007736
D03247,2023-10-24,2023-11-30,rep_19,HealthTech,North America,Enterprise,Outbound,Closed,75886,37,Won,1,0.4922077107674989
D03248,2023-06-13,2023-07-21,rep_16,FinTech,India,Pro,Partner,Qualified,19795,38,Won,1,0.4344353707216102
D03249,2023-01-04,2023-04-13,rep_20,SaaS,India,Core,Partner,Closed,57034,99,Lost,0,0.45648409640915355
D03250,2023-08-22,2023-10-16,rep_18,FinTech,APAC,Enterprise,Partner,Demo,7770,55,Lost,0,0.46094974907104735
D03251,2023-02-07,2023-05-03,rep_9,HealthTech,Europe,Pro,Partner,Proposal,56631,85,Lost,0,0.4396092104929887
D03252,2023-06-22,2023-07-11,rep_20,FinTech,APAC,Pro,Inbound,Proposal,24531,19,Won,1,0.48516361610848824
D03253,2023-10-25,2023-12-23,rep_1,SaaS,India,Pro,Partner,Qualified,34383,59,Won,1,0.4097640305312807
D03254,2023-06-25,2023-07-15,rep_1,EdTech,North America,Pro,Inbound,Closed,11758,20,Lost,0,0.4682978761755326
D03255,2023-09-09,2023-10-16,rep_14,Ecommerce,India,Core,Outbound,Demo,10304,37,Lost,0,0.47910737287732486
D03256,2024-02-27,2024-05-30,rep_3,Ecommerce,North America,Enterprise,Outbound,Closed,7188,93,Won,1,0.45720660481022063
D03257,2023-06-30,2023-10-25,rep_3,HealthTech,India,Enterprise,Partner,Qualified,5630,117,Won,1,0.3802135984754044
D03258,2023-10-25,2023-12-25,rep_20,HealthTech,Europe,Core,Inbound,Proposal,6079,61,Won,1,0.44167756898730226
D03259,2023-10-01,2023-12-11,rep_19,EdTech,North America,Core,Outbound,Proposal,76621,71,Won,1,0.4744468668032558
D03260,2024-02-21,2024-05-06,rep_12,FinTech,North America,Core,Outbound,Closed,11988,75,Won,1,0.4803021300058462
D03261,2023-02-04,2023-04-16,rep_3,Ecommerce,North America,Core,Partner,Closed,2620,71,Won,1,0.44079360335171336
D03262,2023-08-05,2023-08-20,rep_6,FinTech,APAC,Enterprise,Referral,Demo,15710,15,Won,1,0.5033708068183681
D03263,2024-03-17,2024-07-11,rep_21,EdTech,India,Pro,Outbound,Demo,10103,116,Won,1,0.4479757987203174
D03264,2024-01-06,2024-02-08,rep_3,FinTech,North America,Pro,Referral,Proposal,9711,33,Won,1,0.4944755089820235
D03265,2023-01-01,2023-01-16,rep_11,EdTech,APAC,Enterprise,Referral,Demo,4394,15,Won,1,0.46982525746268367
D03266,2023-10-20,2023-12-04,rep_22,HealthTech,APAC,Pro,Referral,Demo,39233,45,Won,1,0.4723621872386683
D03267,2023-03-08,2023-06-07,rep_19,SaaS,India,Enterprise,Referral,Closed,88515,91,Won,1,0.5034755219928295
D03268,2023-09-09,2023-11-09,rep_16,Ecommerce,North America,Core,Outbound,Closed,5587,61,Lost,0,0.4623288106606746
D03269,2023-11-07,2024-01-21,rep_2,EdTech,India,Core,Inbound,Demo,79830,75,Won,1,0.4905569942488183
D03270,2023-05-21,2023-07-13,rep_14,SaaS,North America,Enterprise,Referral,Closed,64771,53,Won,1,0.4973428595431254
D03271,2024-02-29,2024-06-07,rep_16,SaaS,India,Pro,Inbound,Qualified,92813,99,Won,1,0.4420136373446087
D03272,2023-05-07,2023-08-02,rep_11,SaaS,Europe,Enterprise,Inbound,Closed,13698,87,Lost,0,0.45244363546156474
D03273,2024-01-28,2024-04-13,rep_2,EdTech,APAC,Pro,Outbound,Demo,71288,76,Lost,0,0.4696012327301002
D03274,2024-01-28,2024-03-05,rep_1,Ecommerce,Europe,Enterprise,Partner,Proposal,9329,37,Lost,0,0.44592640203530914
D03275,2024-03-09,2024-05-08,rep_21,FinTech,APAC,Core,Referral,Negotiation,27149,60,Lost,0,0.4897658266976745
D03276,2023-10-14,2024-01-13,rep_24,EdTech,Europe,Enterprise,Partner,Proposal,19252,91,Won,1,0.4260424769043596
D03277,2023-05-17,2023-06-29,rep_22,Ecommerce,India,Pro,Outbound,Closed,87652,43,Lost,0,0.5105553009219416
D03278,2023-11-26,2024-03-03,rep_15,HealthTech,North America,Pro,Inbound,Qualified,24100,98,Lost,0,0.4019910792784956
D03279,2024-01-29,2024-05-11,rep_13,FinTech,India,Pro,Referral,Proposal,6050,103,Lost,0,0.4794175379257045
D03280,2023-10-03,2024-01-06,rep_18,Ecommerce,India,Pro,Inbound,Proposal,23012,95,Won,1,0.4607225607497897
D03281,2023-09-25,2023-11-24,rep_10,Ecommerce,North America,Enterprise,Partner,Proposal,4239,60,Won,1,0.44057684804576674
D03282,2023-10-16,2024-01-01,rep_15,Ecommerce,North America,Core,Outbound,Closed,2673,77,Won,1,0.45656362174270826
D03283,2023-03-22,2023-05-09,rep_8,FinTech,India,Core,Outbound,Proposal,57390,48,Lost,0,0.5071811648304406
D03284,2023-06-07,2023-09-29,rep_22,EdTech,North America,Core,Inbound,Negotiation,94225,114,Won,1,0.47683911269661095
D03285,2023-05-14,2023-08-31,rep_20,SaaS,Europe,Pro,Referral,Closed,9656,109,Lost,0,0.4511963424856465
D03286,2024-03-06,2024-05-25,rep_4,HealthTech,North America,Core,Referral,Qualified,57029,80,Won,1,0.42986006108094493
D03287,2024-01-29,2024-03-12,rep_12,FinTech,North America,Core,Referral,Negotiation,9371,43,Won,1,0.49706953362887857
D03288,2023-07-08,2023-09-29,rep_8,Ecommerce,APAC,Core,Outbound,Proposal,5888,83,Won,1,0.4388922272005594
D03289,2023-07-01,2023-10-29,rep_7,Ecommerce,Europe,Pro,Inbound,Proposal,7592,120,Won,1,0.43746718159924336
D03290,2024-03-24,2024-06-22,rep_4,FinTech,North America,Enterprise,Inbound,Proposal,10022,90,Lost,0,0.47184872101709163
D03291,2023-11-24,2023-12-18,rep_21,SaaS,Europe,Core,Inbound,Negotiation,2094,24,Won,1,0.4606530653352192
D03292,2023-07-04,2023-10-30,rep_21,Ecommerce,India,Enterprise,Outbound,Demo,19057,118,Won,1,0.46338126965510706
D03293,2024-01-19,2024-05-01,rep_11,Ecommerce,North America,Core,Referral,Demo,54801,103,Won,1,0.48411005702442605
D03294,2023-02-25,2023-05-30,rep_14,FinTech,APAC,Pro,Partner,Demo,17353,94,Won,1,0.4516038420808885
D03295,2023-04-18,2023-06-20,rep_5,SaaS,APAC,Core,Inbound,Closed,16770,63,Lost,0,0.45034566591332204
D03296,2023-05-19,2023-09-11,rep_5,HealthTech,APAC,Enterprise,Partner,Demo,7381,115,Lost,0,0.4142948663577208
D03297,2023-10-31,2023-12-06,rep_21,HealthTech,North America,Pro,Inbound,Proposal,47034,36,Lost,0,0.470479757849873
D03298,2024-02-17,2024-04-27,rep_22,Ecommerce,Europe,Pro,Partner,Closed,6072,70,Won,1,0.4397567284499874
D03299,2024-02-08,2024-05-26,rep_16,Ecommerce,India,Pro,Partner,Negotiation,13867,108,Lost,0,0.44093504658125837
D03300,2024-02-03,2024-03-16,rep_14,EdTech,North America,Core,Referral,Proposal,4167,42,Lost,0,0.46055138003719936
D03301,2023-01-05,2023-03-02,rep_14,HealthTech,India,Pro,Partner,Closed,10223,56,Lost,0,0.4438723338766576
D03302,2024-02-15,2024-03-19,rep_21,Ecommerce,North America,Enterprise,Inbound,Proposal,11733,33,Lost,0,0.46954354575209034
D03303,2023-03-13,2023-04-04,rep_9,EdTech,Europe,Enterprise,Referral,Proposal,4082,22,Won,1,0.46594253663170065
D03304,2023-01-23,2023-02-10,rep_15,FinTech,India,Enterprise,Outbound,Proposal,2495,18,Lost,0,0.4943694443536794
D03305,2023-07-23,2023-08-16,rep_4,Ecommerce,North America,Core,Outbound,Demo,19577,24,Won,1,0.48061170393091385
D03306,2023-07-10,2023-07-24,rep_22,SaaS,APAC,Pro,Outbound,Demo,19147,14,Lost,0,0.46658158237601804
D03307,2023-08-24,2023-11-10,rep_16,SaaS,APAC,Enterprise,Referral,Qualified,19234,78,Lost,0,0.41131571652701054
D03308,2024-01-07,2024-02-16,rep_12,Ecommerce,North America,Core,Referral,Closed,66444,40,Won,1,0.5053311508246362
D03309,2024-01-07,2024-02-07,rep_15,FinTech,Europe,Core,Outbound,Demo,57735,31,Lost,0,0.5114052586114785
D03310,2023-12-16,2024-01-27,rep_22,HealthTech,India,Pro,Inbound,Negotiation,3322,42,Lost,0,0.461688628124544
D03311,2023-08-25,2023-10-23,rep_2,EdTech,India,Pro,Partner,Proposal,23984,59,Lost,0,0.4437648612444699
D03312,2023-02-20,2023-03-09,rep_1,EdTech,North America,Core,Outbound,Qualified,5094,17,Won,1,0.4165442039174406
D03313,2023-09-30,2024-01-06,rep_19,EdTech,Europe,Enterprise,Outbound,Proposal,58266,98,Lost,0,0.45857459782011706
D03314,2023-08-15,2023-11-29,rep_7,SaaS,Europe,Pro,Partner,Demo,16034,106,Lost,0,0.4291995370454844
D03315,2023-04-22,2023-08-03,rep_23,Ecommerce,Europe,Enterprise,Referral,Demo,45365,103,Won,1,0.4797434429732032
D03316,2024-01-30,2024-05-11,rep_5,Ecommerce,North America,Pro,Referral,Qualified,2653,102,Lost,0,0.41162946026936803
D03317,2024-01-23,2024-02-20,rep_13,SaaS,India,Pro,Outbound,Closed,52949,28,Won,1,0.4926211904456828
D03318,2024-03-23,2024-06-01,rep_12,HealthTech,North America,Enterprise,Outbound,Qualified,4920,70,Won,1,0.4033241366844601
D03319,2023-02-03,2023-04-22,rep_16,SaaS,Europe,Core,Referral,Qualified,18899,78,Lost,0,0.4150023938203051
D03320,2023-08-19,2023-12-12,rep_7,EdTech,North America,Enterprise,Partner,Negotiation,37062,115,Lost,0,0.43634337368881776
D03321,2023-09-22,2023-11-11,rep_20,FinTech,Europe,Pro,Inbound,Proposal,79489,50,Won,1,0.5079628034340236
D03322,2023-01-01,2023-03-26,rep_3,HealthTech,North America,Enterprise,Partner,Negotiation,23606,84,Won,1,0.43727465893636225
D03323,2023-06-27,2023-07-27,rep_25,FinTech,Europe,Core,Outbound,Negotiation,62382,30,Won,1,0.5108855234019863
D03324,2023-02-08,2023-05-30,rep_12,FinTech,India,Pro,Referral,Negotiation,87645,111,Won,1,0.519445171908821
D03325,2024-02-09,2024-05-05,rep_18,FinTech,India,Core,Partner,Closed,21803,86,Won,1,0.47026603436619824
D03326,2023-02-04,2023-04-11,rep_2,Ecommerce,India,Pro,Partner,Qualified,3386,66,Won,1,0.4010606374602195
D03327,2023-09-22,2023-12-27,rep_19,EdTech,North America,Pro,Partner,Qualified,13581,96,Lost,0,0.3823682067772111
D03328,2023-01-23,2023-03-08,rep_20,EdTech,India,Core,Referral,Negotiation,10883,44,Lost,0,0.47520972322134775
D03329,2023-04-02,2023-06-12,rep_25,HealthTech,North America,Pro,Outbound,Proposal,4778,71,Won,1,0.4413985272286956
D03330,2023-11-30,2024-02-15,rep_13,HealthTech,North America,Pro,Referral,Proposal,26027,77,Won,1,0.45907363607760915
D03331,2023-05-14,2023-08-13,rep_4,Ecommerce,India,Pro,Partner,Proposal,46370,91,Won,1,0.45401396014218975
D03332,2023-01-18,2023-03-22,rep_24,EdTech,APAC,Pro,Partner,Closed,74980,63,Lost,0,0.45567888965870973
D03333,2023-11-14,2023-11-30,rep_15,HealthTech,India,Pro,Inbound,Negotiation,71811,16,Lost,0,0.49939517115724263
D03334,2023-09-16,2023-11-19,rep_11,HealthTech,India,Pro,Inbound,Closed,78984,64,Lost,0,0.4902321509997541
D03335,2023-02-07,2023-03-06,rep_12,SaaS,Europe,Pro,Outbound,Proposal,76513,27,Won,1,0.48659505905271394
D03336,2023-08-13,2023-10-28,rep_21,SaaS,Europe,Pro,Partner,Negotiation,5607,76,Won,1,0.4301274132214348
D03337,2023-02-04,2023-05-24,rep_14,SaaS,Europe,Core,Outbound,Demo,71630,109,Lost,0,0.46978676920225027
D03338,2023-12-09,2024-03-17,rep_12,Ecommerce,India,Core,Inbound,Demo,3706,99,Won,1,0.4594493631495347
D03339,2023-03-21,2023-07-15,rep_19,EdTech,North America,Pro,Outbound,Closed,17053,116,Won,1,0.44314554300704617
D03340,2023-03-14,2023-06-19,rep_19,SaaS,North America,Pro,Referral,Qualified,4788,97,Won,1,0.40740101718167465
D03341,2024-02-20,2024-05-05,rep_1,HealthTech,APAC,Core,Outbound,Demo,26052,75,Won,1,0.44766323280350256
D03342,2024-02-25,2024-05-23,rep_11,Ecommerce,APAC,Enterprise,Referral,Closed,36385,88,Won,1,0.4711992461795269
D03343,2024-03-19,2024-06-26,rep_1,Ecommerce,APAC,Pro,Inbound,Qualified,16164,99,Lost,0,0.39909875033930015
D03344,2024-03-01,2024-04-12,rep_24,SaaS,North America,Enterprise,Referral,Proposal,4027,42,Lost,0,0.46629387544846324
D03345,2023-06-08,2023-07-21,rep_8,SaaS,India,Pro,Outbound,Negotiation,30806,43,Won,1,0.4773946010499044
D03346,2024-03-23,2024-04-09,rep_24,EdTech,APAC,Pro,Referral,Qualified,19597,17,Lost,0,0.42295234553888517
D03347,2023-08-08,2023-08-30,rep_9,HealthTech,India,Enterprise,Partner,Qualified,16834,22,Lost,0,0.41055849878175726
D03348,2023-04-30,2023-07-26,rep_16,HealthTech,India,Core,Partner,Closed,99214,87,Won,1,0.4740438319748622
D03349,2023-12-18,2024-03-07,rep_19,SaaS,Europe,Core,Partner,Demo,7185,80,Won,1,0.43207769699349063
D03350,2023-10-16,2024-01-31,rep_22,FinTech,APAC,Enterprise,Partner,Demo,5776,107,Won,1,0.44555047670420544
